AAM,Conversion
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0794999999999999
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0384999999999999
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0259999999999999
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0124999999999999
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.035
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.175
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.047
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.002
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0705
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.081
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.1964999999999999
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0495
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.076
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.032
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0515
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.094
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.068
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.2075
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0675
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.1144999999999999
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0175
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.124
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0239999999999999
[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[O:19][P:20](=[O:21])([OH:22])[OH:23])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[OH2:28]>>[O:1]=[c:2]1[nH:3][cH:4][n:5][c:6]2[c:7]1[n:8][cH:9][n:10]2[C@@H:11]1[O:12][C@H:13]([CH2:14][O:15][P:16](=[O:17])([OH:18])[OH:19])[C@@H:24]([OH:25])[C@H:26]1[OH:27].[P:20](=[O:21])([OH:22])([OH:23])[OH:28],0.0715
